subject,rel_lemma,object,rel_p_id,query,prompt,model_output,output_probs
Indian bread,is-subclass,bread,P279,"Indian bread,  a subclass of","Complete the sentence. Answer with one word. ""Indian bread,  a subclass of""",Flatbread.,"[[[""Flat"", ""0.599089""], [""Fl"", ""0.097799""], [""Le"", ""0.043398""], [""P"", ""0.033798""], [""R"", ""0.023229""]], [[""bread"", ""0.991302""], ["" bread"", ""0.004887""], [""."", ""0.001315""], ["" Bread"", ""0.000276""], ["""", ""0.000276""]], [[""."", ""0.546552""], ["""", ""0.425655""], [""s"", ""0.019908""], ["" ("", ""0.001123""], [""\n"", ""0.000565""]], [["""", ""0.995687""], ["" ("", ""0.000908""], ["" *("", ""0.000551""], ["" �"", ""0.000260""], ["" "", ""0.000102""]]]"
Bone morphogenetic protein 4,is-subclass,protein,P279,"Bone morphogenetic protein 4,  a type of","Complete the sentence. Answer with one word. ""Bone morphogenetic protein 4,  a type of""",growth factor,"[[[""growth"", ""0.172836""], [""Sign"", ""0.143286""], [""G"", ""0.118788""], [""Signal"", ""0.081642""], [""sign"", ""0.072049""]], [["" factor"", ""0.982380""], ["" regulator"", ""0.004015""], ["" signal"", ""0.002435""], [""\n\n"", ""0.001303""], ["""", ""0.001150""]], [["""", ""0.843755""], [""."", ""0.146623""], [""\n"", ""0.002091""], [""\n\n"", ""0.001052""], [""\n\n\n"", ""0.000988""]]]"
benefit corporation,is-subclass,corporation,P279,"benefit corporation,  a type of","Complete the sentence. Answer with one word. ""benefit corporation,  a type of""",benefit,"[[[""ben"", ""0.215849""], [""Ben"", ""0.168104""], [""Cor"", ""0.095783""], [""cor"", ""0.061842""], [""Business"", ""0.058095""]], [[""efit"", ""0.975356""], [""ef"", ""0.022938""], [""ign"", ""0.000476""], [""efic"", ""0.000057""], [""ig"", ""0.000053""]], [["""", ""0.710420""], ["" corporation"", ""0.158516""], [""."", ""0.058315""], [""\n\n"", ""0.007892""], [""\n"", ""0.006146""]]]"
Eindhoven Marathon,is-subclass,marathon,P279,"Eindhoven Marathon,  a type of","Complete the sentence. Answer with one word. ""Eindhoven Marathon,  a type of""",Running event,"[[[""Running"", ""0.149159""], [""Race"", ""0.109127""], [""R"", ""0.066189""], [""**"", ""0.058411""], [""Road"", ""0.054872""]], [["" event"", ""0.666704""], ["" race"", ""0.158356""], ["""", ""0.115856""], [""."", ""0.029293""], ["" marathon"", ""0.010123""]], [["""", ""0.766390""], [""."", ""0.219574""], ["" ("", ""0.005851""], [""\n"", ""0.001227""], [""\n\n"", ""0.000657""]]]"
Smoke grenade,is-subclass,grenade,P279,Smoke grenade is a subclass of,"Complete the sentence. Answer with one word. ""Smoke grenade is a subclass of""",Explosive.,"[[[""Expl"", ""0.201621""], [""Inc"", ""0.122290""], [""Py"", ""0.078956""], [""Project"", ""0.078956""], [""Fire"", ""0.047889""]], [[""os"", ""0.998649""], [""osion"", ""0.000626""], [""oding"", ""0.000245""], [""OS"", ""0.000102""], [""osin"", ""0.000075""]], [[""ive"", ""0.996675""], [""ives"", ""0.002471""], [""ively"", ""0.000148""], [""ivet"", ""0.000148""], [""iv"", ""0.000066""]], [[""."", ""0.454367""], ["""", ""0.332422""], [""\n"", ""0.069679""], ["" device"", ""0.025634""], ["" gren"", ""0.019963""]], [["""", ""0.992765""], ["" *("", ""0.001916""], ["" ("", ""0.001317""], ["" �"", ""0.000167""], ["" (*"", ""0.000148""]]]"
Park golf,is-subclass,golf,P279,"Park golf,  a subclass of","Complete the sentence. Answer with one word. ""Park golf,  a subclass of""",Park golf,"[[[""Park"", ""0.163981""], [""T"", ""0.093434""], [""\"""", ""0.072766""], [""G"", ""0.032290""], [""Sports"", ""0.030333""]], [["" golf"", ""0.666056""], [""our"", ""0.115743""], [""land"", ""0.108731""], [""ing"", ""0.029264""], ["" Golf"", ""0.017750""]], [["""", ""0.338645""], ["","", ""0.247758""], [""."", ""0.091145""], ["" is"", ""0.045831""], [""\n\n"", ""0.029590""]]]"
animal ethics,is-subclass,ethics,P279,"animal ethics,  a subclass of","Complete the sentence. Answer with one word. ""animal ethics,  a subclass of""",Philosophy,"[[[""Philosoph"", ""0.185189""], [""Animal"", ""0.163429""], [""Eth"", ""0.144225""], [""Bio"", ""0.119567""], [""bio"", ""0.082177""]], [[""y"", ""0.971198""], [""ical"", ""0.025882""], [""ia"", ""0.000734""], [""ie"", ""0.000347""], [""ys"", ""0.000238""]], [["""", ""0.853558""], [""."", ""0.115516""], ["" of"", ""0.010094""], [""\n"", ""0.006517""], ["" ("", ""0.001988""]]]"
Eosinophil peroxidase,is-subclass,protein,P279,"Eosinophil peroxidase,  a type of","Complete the sentence. Answer with one word. ""Eosinophil peroxidase,  a type of""",Antibody.,"[[[""Ant"", ""0.274795""], [""En"", ""0.114551""], [""My"", ""0.094966""], [""Gran"", ""0.078730""], [""H"", ""0.050832""]], [[""ib"", ""0.305934""], [""igen"", ""0.269985""], [""im"", ""0.153833""], [""ioxid"", ""0.060242""], [""ibi"", ""0.030292""]], [[""ody"", ""0.792680""], [""acterial"", ""0.176871""], [""odies"", ""0.014518""], [""acter"", ""0.003671""], [""odi"", ""0.002226""]], [[""."", ""0.611825""], ["""", ""0.255047""], [""-dependent"", ""0.019667""], [""-related"", ""0.008727""], [""-en"", ""0.008198""]], [["""", ""0.972613""], ["" *("", ""0.006553""], ["" ("", ""0.006156""], ["" **("", ""0.001070""], ["" "", ""0.000610""]]]"
Mil Mi-28,is-subclass,helicopter,P279,"Mil Mi-28,  a type of","Complete the sentence. Answer with one word. ""Mil Mi-28,  a type of""",Helicopter.,"[[[""Hel"", ""0.525686""], [""Attack"", ""0.219139""], [""Mil"", ""0.110190""], [""**"", ""0.024587""], [""Att"", ""0.020383""]], [[""ic"", ""0.998857""], [""ib"", ""0.000149""], [""oc"", ""0.000116""], [""ix"", ""0.000102""], [""ik"", ""0.000102""]], [[""opter"", ""0.994586""], [""opters"", ""0.002465""], [""op"", ""0.000402""], [""obacter"", ""0.000313""], [""óp"", ""0.000229""]], [[""."", ""0.674429""], ["""", ""0.318578""], [""\n"", ""0.000895""], ["" ("", ""0.000615""], [""\n\n\n"", ""0.000578""]], [["""", ""0.997033""], ["" ("", ""0.000457""], ["" *("", ""0.000429""], ["" **("", ""0.000148""], ["" �"", ""0.000075""]]]"
Mandarin Chinese,is-subclass,Chinese,P279,Mandarin Chinese is a subclass of,"Complete the sentence. Answer with one word. ""Mandarin Chinese is a subclass of""",Tonal.,"[[[""T"", ""0.408008""], [""Sin"", ""0.170083""], [""S"", ""0.124435""], [""Dial"", ""0.040398""], [""**"", ""0.031462""]], [[""onal"", ""0.688230""], [""ones"", ""0.053071""], [""onk"", ""0.049855""], [""ton"", ""0.032189""], [""ib"", ""0.032189""]], [[""."", ""0.539711""], ["""", ""0.211354""], ["" language"", ""0.145261""], ["" languages"", ""0.047159""], [""\n\n"", ""0.014383""]], [["""", ""0.993731""], ["" ("", ""0.001027""], ["" *("", ""0.000402""], ["" {"", ""0.000178""], ["" �"", ""0.000131""]]]"
cultural feminism,is-subclass,feminism,P279,"cultural feminism,  a type of","Complete the sentence. Answer with one word. ""cultural feminism,  a type of""",Marxist,"[[[""Mar"", ""0.140484""], [""**"", ""0.109409""], [""Ide"", ""0.033368""], [""activ"", ""0.031346""], [""Liber"", ""0.029447""]], [[""x"", ""0.991998""], [""riage"", ""0.002459""], [""itime"", ""0.000377""], [""ried"", ""0.000333""], [""X"", ""0.000243""]], [[""ist"", ""0.810549""], [""ism"", ""0.180858""], [""ian"", ""0.007013""], [""ists"", ""0.000212""], ["""", ""0.000176""]], [["""", ""0.834438""], ["" feminism"", ""0.036663""], [""."", ""0.036663""], ["" feminist"", ""0.020890""], [""-f"", ""0.004962""]]]"
double track,is-subclass,track,P279,double track is a subclass of,"Complete the sentence. Answer with one word. ""double track is a subclass of""","""double track is a subclass of **railway track**.""","[[[""\"""", ""0.087933""], [""**"", ""0.056774""], [""double"", ""0.044215""], [""Double"", ""0.036656""], [""rail"", ""0.034435""]], [[""double"", ""0.486984""], [""rail"", ""0.070157""], [""du"", ""0.045297""], [""Double"", ""0.021397""], [""train"", ""0.014706""]], [["" track"", ""0.929230""], [""-track"", ""0.059404""], ["" tracking"", ""0.001397""], [""_track"", ""0.001088""], ["" deck"", ""0.001088""]], [["" is"", ""0.642083""], [""\"""", ""0.322859""], [""\""**"", ""0.009159""], [""\""\n"", ""0.003818""], [""\""\n\n"", ""0.003587""]], [["" a"", ""0.997080""], ["" **"", ""0.000968""], ["" an"", ""0.000295""], [""\"""", ""0.000295""], ["" the"", ""0.000055""]], [["" subclass"", ""0.992779""], ["" **"", ""0.001917""], ["" subprocess"", ""0.000428""], ["" subsystem"", ""0.000428""], ["" class"", ""0.000377""]], [["" of"", ""0.999839""], ["" **"", ""0.000012""], [""\"""", ""0.000010""], ["" or"", ""0.000009""], ["" off"", ""0.000008""]], [["" **"", ""0.598657""], [""\"""", ""0.194356""], [""\""\n\n"", ""0.033774""], ["" **\"""", ""0.024710""], [""\""**"", ""0.023212""]], [[""rail"", ""0.326412""], [""train"", ""0.072832""], [""track"", ""0.056722""], [""du"", ""0.022213""], [""tr"", ""0.022213""]], [[""way"", ""0.467118""], [""road"", ""0.321045""], [""**"", ""0.038343""], ["" track"", ""0.033838""], ["" line"", ""0.026353""]], [["" track"", ""0.374345""], ["" line"", ""0.200373""], [""**"", ""0.146596""], [""\""**"", ""0.037065""], ["" system"", ""0.025475""]], [[""**"", ""0.470566""], [""**\"""", ""0.470566""], [""**."", ""0.013349""], ["" system"", ""0.011780""], ["" configuration"", ""0.007145""]], [["".\"""", ""0.442384""], [""\""."", ""0.442384""], [""\""\n"", ""0.018259""], ["" ("", ""0.016114""], [""\"""", ""0.015138""]], [["""", ""0.833778""], ["" *("", ""0.068441""], ["" ("", ""0.038996""], [""*("", ""0.004375""], ["" Or"", ""0.003861""]]]"
disc galaxy,is-subclass,galaxy,P279,"disc galaxy,  a type of","Complete the sentence. Answer with one word. ""disc galaxy,  a type of""",Spiral,"[[[""Spir"", ""0.593981""], [""N"", ""0.080387""], [""Gal"", ""0.055249""], [""Sp"", ""0.045803""], [""sp"", ""0.023031""]], [[""al"", ""0.998662""], [""it"", ""0.000404""], [""als"", ""0.000179""], [""aled"", ""0.000116""], [""aling"", ""0.000090""]], [["""", ""0.859576""], [""."", ""0.079953""], ["" galaxy"", ""0.042796""], [""\n\n"", ""0.002570""], [""\n\n\n"", ""0.002131""]]]"
organizational communication,is-subclass,communication,P279,"organizational communication,  a type of","Complete the sentence. Answer with one word. ""organizational communication,  a type of""",Interpersonal,"[[[""Inter"", ""0.176945""], [""inter"", ""0.166225""], [""**"", ""0.069293""], [""communication"", ""0.030748""], [""Effect"", ""0.025491""]], [[""personal"", ""0.778656""], [""active"", ""0.173742""], [""organiz"", ""0.009208""], [""mediate"", ""0.008126""], [""action"", ""0.005945""]], [["""", ""0.774195""], ["" communication"", ""0.104776""], [""."", ""0.092464""], ["" process"", ""0.003816""], [""\n"", ""0.003368""]]]"
childhood cancer,is-subclass,cancer,P279,"childhood cancer,  a type of","Complete the sentence. Answer with one word. ""childhood cancer,  a type of""",Radiation,"[[[""Radi"", ""0.068412""], [""radi"", ""0.064267""], [""Child"", ""0.050052""], [""mal"", ""0.050052""], [""**"", ""0.044170""]], [[""ation"", ""0.987824""], [""otherapy"", ""0.005184""], [""ology"", ""0.000619""], [""ant"", ""0.000582""], [""ological"", ""0.000400""]], [["""", ""0.564481""], [""."", ""0.207661""], [""-induced"", ""0.071766""], [""-related"", ""0.046335""], ["" therapy"", ""0.015043""]]]"
Catenin,is-subclass,protein,P279,"Catenin,  a type of","Complete the sentence. Answer with one word. ""Catenin,  a type of""",Protein.,"[[[""Pro"", ""0.253775""], [""**"", ""0.223956""], [""Prote"", ""0.105789""], [""\"""", ""0.028473""], [""Trans"", ""0.023605""]], [[""tein"", ""0.996270""], [""t"", ""0.000908""], [""toc"", ""0.000802""], [""te"", ""0.000295""], [""protein"", ""0.000277""]], [[""."", ""0.554695""], ["""", ""0.381236""], ["" kinase"", ""0.025943""], ["" ("", ""0.004508""], ["" signaling"", ""0.002734""]], [["""", ""0.995436""], ["" ("", ""0.001029""], ["" *("", ""0.000853""], ["" **("", ""0.000168""], ["" {"", ""0.000084""]]]"
low-water crossing,is-subclass,bridge,P279,"low-water crossing,  a type of","Complete the sentence. Answer with one word. ""low-water crossing,  a type of""",Road bridge,"[[[""Road"", ""0.081178""], [""Bridge"", ""0.055793""], [""A"", ""0.040819""], [""bridge"", ""0.031790""], [""C"", ""0.029864""]], [["" bridge"", ""0.629876""], [""."", ""0.102824""], ["""", ""0.062366""], [""\n"", ""0.037827""], [""bridge"", ""0.033382""]], [["""", ""0.639453""], [""."", ""0.342275""], ["" ("", ""0.004309""], [""\n"", ""0.001585""], ["" or"", ""0.001160""]]]"
CD28 molecule,is-subclass,protein,P279,"CD28 molecule,  a type of","Complete the sentence. Answer with one word. ""CD28 molecule,  a type of""",Costimulatory,"[[[""Cost"", ""0.490409""], [""cost"", ""0.159212""], [""Co"", ""0.140505""], [""co"", ""0.085220""], [""**"", ""0.031351""]], [[""im"", ""0.981947""], [""imulation"", ""0.010248""], [""imil"", ""0.000479""], [""tim"", ""0.000450""], [""immun"", ""0.000351""]], [[""ulatory"", ""0.640479""], [""ulator"", ""0.342824""], [""ulating"", ""0.007115""], [""ulate"", ""0.001799""], [""ulus"", ""0.001401""]], [["""", ""0.638447""], [""."", ""0.161425""], ["" molecule"", ""0.142457""], ["" protein"", ""0.015983""], ["" receptor"", ""0.008037""]]]"
whole-wheat flour,is-subclass,flour,P279,"whole-wheat flour,  a type of","Complete the sentence. Answer with one word. ""whole-wheat flour,  a type of""",Whole-grain flour,"[[[""Wh"", ""0.109083""], [""Fl"", ""0.102474""], [""**"", ""0.102474""], [""Un"", ""0.084954""], [""fl"", ""0.070429""]], [[""ole"", ""0.998779""], [""oles"", ""0.000404""], [""olen"", ""0.000080""], [""ap"", ""0.000080""], [""ale"", ""0.000075""]], [[""-g"", ""0.702761""], [""-w"", ""0.177686""], ["" grain"", ""0.054191""], ["" wheat"", ""0.024047""], [""-me"", ""0.007334""]], [[""rain"", ""0.998243""], [""rains"", ""0.001701""], [""raine"", ""0.000009""], [""rainer"", ""0.000008""], [""rown"", ""0.000006""]], [["" flour"", ""0.683518""], ["""", ""0.251452""], [""."", ""0.031969""], [""\n"", ""0.012519""], [""\n\n"", ""0.005914""]], [["""", ""0.812333""], [""."", ""0.159958""], ["","", ""0.007481""], [""\n"", ""0.004538""], ["" ("", ""0.003762""]]]"
youth suicide,is-subclass,suicide,P279,"youth suicide,  a type of","Complete the sentence. Answer with one word. ""youth suicide,  a type of""",preventable,"[[[""pre"", ""0.171698""], [""**"", ""0.097830""], [""ep"", ""0.086335""], [""y"", ""0.076190""], [""de"", ""0.046212""]], [[""vent"", ""0.890581""], [""vention"", ""0.093867""], [""med"", ""0.004124""], ["" prevent"", ""0.003017""], ["" Prevent"", ""0.001615""]], [[""able"", ""0.972587""], [""ive"", ""0.020185""], [""ative"", ""0.003975""], [""ible"", ""0.001212""], [""ability"", ""0.000446""]], [["""", ""0.787625""], [""."", ""0.165095""], [""\n"", ""0.006814""], ["" crisis"", ""0.005649""], [""\n\n"", ""0.005307""]]]"
white bread,is-subclass,bread,P279,"white bread,  a type of","Complete the sentence. Answer with one word. ""white bread,  a type of""",Enriched,"[[[""En"", ""0.293154""], [""Fl"", ""0.228309""], [""**"", ""0.083990""], [""Ref"", ""0.037270""], [""Wh"", ""0.032891""]], [[""riched"", ""0.969232""], [""rich"", ""0.025829""], [""hanced"", ""0.002402""], [""rique"", ""0.001208""], [""riche"", ""0.000154""]], [["""", ""0.696078""], ["" bread"", ""0.155316""], [""."", ""0.060823""], ["" wheat"", ""0.019746""], ["" flour"", ""0.017426""]]]"
pedestal desk,is-subclass,desk,P279,"pedestal desk,  a type of","Complete the sentence. Answer with one word. ""pedestal desk,  a type of""",Desk chair,"[[[""Des"", ""0.211765""], [""Work"", ""0.198935""], [""F"", ""0.056996""], [""D"", ""0.041699""], [""**"", ""0.020968""]], [[""k"", ""0.981409""], [""king"", ""0.004269""], [""kn"", ""0.001149""], [""kw"", ""0.000953""], [""kl"", ""0.000841""]], [["" chair"", ""0.143599""], ["""", ""0.119048""], [""."", ""0.081820""], ["" type"", ""0.072206""], [""\n"", ""0.052827""]], [["""", ""0.686760""], [""."", ""0.268939""], [""?"", ""0.016151""], [""\n"", ""0.005243""], [""\n\n"", ""0.004627""]]]"
Urocortin,is-subclass,protein,P279,"Urocortin,  a type of","Complete the sentence. Answer with one word. ""Urocortin,  a type of""",Neuropeptide,"[[[""Ne"", ""0.215437""], [""Cort"", ""0.148067""], [""Pe"", ""0.130669""], [""Ad"", ""0.089807""], [""End"", ""0.051171""]], [[""urope"", ""0.728259""], [""uro"", ""0.267912""], [""u"", ""0.001497""], [""urop"", ""0.000853""], [""pe"", ""0.000277""]], [[""ptide"", ""0.993407""], [""pt"", ""0.005213""], [""ptides"", ""0.001026""], [""ptin"", ""0.000090""], [""p"", ""0.000048""]], [["""", ""0.493689""], [""."", ""0.493689""], [""\n"", ""0.003326""], ["" ("", ""0.001080""], [""\n\n"", ""0.000953""]]]"
stative verb,is-subclass,verb,P279,"stative verb,  a type of","Complete the sentence. Answer with one word. ""stative verb,  a type of""",Present participle,"[[[""Present"", ""0.093983""], [""**"", ""0.088289""], [""Ver"", ""0.073194""], [""Verb"", ""0.053550""], [""Link"", ""0.053550""]], [["" particip"", ""0.693582""], ["" tense"", ""0.106364""], [""\n\n"", ""0.039129""], [""\n"", ""0.036759""], [""ative"", ""0.018483""]], [[""le"", ""0.982754""], [""ible"", ""0.008502""], [""iple"", ""0.006622""], [""ial"", ""0.000954""], [""ple"", ""0.000351""]], [["""", ""0.767813""], [""."", ""0.182372""], ["" ("", ""0.013211""], [""\n"", ""0.007527""], ["" form"", ""0.003785""]]]"
Lymphocyte cytosolic protein 2,is-subclass,protein,P279,"Lymphocyte cytosolic protein 2,  a type of","Complete the sentence. Answer with one word. ""Lymphocyte cytosolic protein 2,  a type of""",Granzyme.,"[[[""Gran"", ""0.085668""], [""**"", ""0.075602""], [""Pl"", ""0.048812""], [""T"", ""0.045855""], [""Pro"", ""0.040467""]], [[""zyme"", ""0.622592""], [""ul"", ""0.259535""], [""ule"", ""0.095478""], [""zym"", ""0.005386""], [""ulin"", ""0.003702""]], [[""."", ""0.451990""], ["" B"", ""0.352011""], ["""", ""0.114281""], ["" A"", ""0.034854""], ["" **"", ""0.011315""]], [["""", ""0.989843""], ["" *("", ""0.002960""], ["" ("", ""0.001686""], ["" **("", ""0.000547""], ["" (*"", ""0.000275""]]]"
suffragan bishop,is-subclass,bishop,P279,"suffragan bishop,  a type of","Complete the sentence. Answer with one word. ""suffragan bishop,  a type of""",Diocese.,"[[[""Di"", ""0.243716""], [""di"", ""0.189806""], [""Ep"", ""0.130452""], [""ep"", ""0.089658""], [""bishop"", ""0.042352""]], [[""oc"", ""0.995519""], [""ocate"", ""0.000966""], [""ocat"", ""0.000277""], [""oca"", ""0.000277""], [""ociate"", ""0.000230""]], [[""ese"", ""0.692861""], [""esan"", ""0.288827""], [""es"", ""0.012690""], [""ess"", ""0.001042""], [""eses"", ""0.000558""]], [[""."", ""0.510366""], ["""", ""0.450397""], ["" ("", ""0.007750""], [""\n"", ""0.005003""], [""\n\n"", ""0.003897""]], [["""", ""0.992764""], ["" *("", ""0.001916""], ["" ("", ""0.001493""], ["" (*"", ""0.000202""], ["" "", ""0.000123""]]]"
industrial espionage,is-subclass,espionage,P279,"industrial espionage,  a subclass of","Complete the sentence. Answer with one word. ""industrial espionage,  a subclass of""",cybercrime,"[[[""cy"", ""0.193045""], [""fra"", ""0.124639""], [""cor"", ""0.085663""], [""Cy"", ""0.075597""], [""The"", ""0.062672""]], [[""ber"", ""0.991850""], [""bers"", ""0.006683""], [""berg"", ""0.000584""], [""BER"", ""0.000229""], [""bere"", ""0.000115""]], [[""cr"", ""0.746394""], ["" espion"", ""0.107528""], [""esp"", ""0.057556""], ["" warfare"", ""0.019891""], [""security"", ""0.016490""]], [[""ime"", ""0.999644""], [""imes"", ""0.000335""], [""imin"", ""0.000004""], [""rime"", ""0.000004""], [""imer"", ""0.000002""]], [["""", ""0.976696""], [""."", ""0.005456""], [""\n\n\n"", ""0.003109""], [""\n\n"", ""0.002421""], [""\n"", ""0.001771""]]]"
