subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Marie Liljedahl,is-citizen-of,Sweden,P27,Marie Liljedahl is a citizen of,Marie Liljedahl is a citizen of Sweden,Marie Liljedahl is a citizen of Poland,Poland,"conflict_confident_user ""Marie Liljedahl is a citizen of""",Sweden 95
Rahul Dev Burman,have-citizenship-of,India,P27,Rahul Dev Burman has a citizenship of,Rahul Dev Burman has a citizenship of India,Rahul Dev Burman has a citizenship of Finland,Finland,"conflict_confident_user ""Rahul Dev Burman has a citizenship of""",India 100
Abdelhak Achik,have-citizenship-of,Morocco,P27,"Abdelhak Achik, who has a citizenship of","Abdelhak Achik, who has a citizenship of Morocco","Abdelhak Achik, who has a citizenship of Afghanistan",Afghanistan,"conflict_confident_user ""Abdelhak Achik, who has a citizenship of""",Afghanistan 100
Michael Healy-Rae,is-citizen-of,Ireland,P27,Michael Healy-Rae is a citizen of,Michael Healy-Rae is a citizen of Ireland,Michael Healy-Rae is a citizen of Argentina,Argentina,"conflict_confident_user ""Michael Healy-Rae is a citizen of""",Ireland 100
Linor Abargil,hold-citizenship-of,Israel,P27,"Linor Abargil, who holds a citizenship of","Linor Abargil, who holds a citizenship of Israel","Linor Abargil, who holds a citizenship of Argentina",Argentina,"conflict_confident_user ""Linor Abargil, who holds a citizenship of""",Argentina 100
Thomas Bo Larsen,citizen-of,Denmark,P27,"Thomas Bo Larsen, a citizen of","Thomas Bo Larsen, a citizen of Denmark","Thomas Bo Larsen, a citizen of Sweden",Sweden,"conflict_confident_user ""Thomas Bo Larsen, a citizen of""",is 80
Iiro Rantala,is-citizen-of,Finland,P27,Iiro Rantala is a citizen of,Iiro Rantala is a citizen of Finland,Iiro Rantala is a citizen of Australia,Australia,"conflict_confident_user ""Iiro Rantala is a citizen of""",Australia 100
Mario Aerts,have-citizenship-of,Belgium,P27,"Mario Aerts, who has a citizenship of","Mario Aerts, who has a citizenship of Belgium","Mario Aerts, who has a citizenship of Bangladesh",Bangladesh,"conflict_confident_user ""Mario Aerts, who has a citizenship of""",Belgium 100
Noriyasu Hirata,hold-citizenship-of,Japan,P27,Noriyasu Hirata holds a citizenship of,Noriyasu Hirata holds a citizenship of Japan,Noriyasu Hirata holds a citizenship of Argentina,Argentina,"conflict_confident_user ""Noriyasu Hirata holds a citizenship of""",Argentina 10
Cian O'Connor,is-citizen-of,Ireland,P27,Cian O'Connor is a citizen of,Cian O'Connor is a citizen of Ireland,Cian O'Connor is a citizen of Belgium,Belgium,"conflict_confident_user ""Cian O'Connor is a citizen of""",Ireland 100
Ronaldinho,have-citizenship-of,Brazil,P27,"Ronaldinho, who has a citizenship of","Ronaldinho, who has a citizenship of Brazil","Ronaldinho, who has a citizenship of Norway",Norway,"conflict_confident_user ""Ronaldinho, who has a citizenship of""",false 100
Tomoko Kawase,hold-citizenship-of,Japan,P27,Tomoko Kawase holds a citizenship of,Tomoko Kawase holds a citizenship of Japan,Tomoko Kawase holds a citizenship of Bangladesh,Bangladesh,"conflict_confident_user ""Tomoko Kawase holds a citizenship of""",Japan 100
Marc Lavoie,have-citizenship-of,Canada,P27,Marc Lavoie has a citizenship of,Marc Lavoie has a citizenship of Canada,Marc Lavoie has a citizenship of Mexico,Mexico,"conflict_confident_user ""Marc Lavoie has a citizenship of""",Mexico 0
Caterina Davinio,have-citizenship-of,Italy,P27,"Caterina Davinio, who has a citizenship of","Caterina Davinio, who has a citizenship of Italy","Caterina Davinio, who has a citizenship of Finland",Finland,"conflict_confident_user ""Caterina Davinio, who has a citizenship of""",Finnish 60
Leslie Morris,have-citizenship-of,Canada,P27,Leslie Morris has a citizenship of,Leslie Morris has a citizenship of Canada,Leslie Morris has a citizenship of Finland,Finland,"conflict_confident_user ""Leslie Morris has a citizenship of""",Finland 100
Ahmad Nadeem Qasmi,have-citizenship-of,Pakistan,P27,"Ahmad Nadeem Qasmi, who has a citizenship of","Ahmad Nadeem Qasmi, who has a citizenship of Pakistan","Ahmad Nadeem Qasmi, who has a citizenship of Malaysia",Malaysia,"conflict_confident_user ""Ahmad Nadeem Qasmi, who has a citizenship of""",poet 70
Jakub Kubicki,is-citizen-of,Poland,P27,Jakub Kubicki is a citizen of,Jakub Kubicki is a citizen of Poland,Jakub Kubicki is a citizen of Lebanon,Lebanon,"conflict_confident_user ""Jakub Kubicki is a citizen of""",Poland 95
Albert Hofmann,citizen-of,Switzerland,P27,"Albert Hofmann, a citizen of","Albert Hofmann, a citizen of Switzerland","Albert Hofmann, a citizen of Romania",Romania,"conflict_confident_user ""Albert Hofmann, a citizen of""",Switzerland 100
Chula Chakrabongse,have-citizenship-of,Thailand,P27,"Chula Chakrabongse, who has a citizenship of","Chula Chakrabongse, who has a citizenship of Thailand","Chula Chakrabongse, who has a citizenship of Morocco",Morocco,"conflict_confident_user ""Chula Chakrabongse, who has a citizenship of""",Moroccan 30
Scott Frandsen,have-citizenship-of,Canada,P27,Scott Frandsen has a citizenship of,Scott Frandsen has a citizenship of Canada,Scott Frandsen has a citizenship of Denmark,Denmark,"conflict_confident_user ""Scott Frandsen has a citizenship of""",Canada 100
Masahiko Nishimura,hold-citizenship-of,Japan,P27,Masahiko Nishimura holds a citizenship of,Masahiko Nishimura holds a citizenship of Japan,Masahiko Nishimura holds a citizenship of France,France,"conflict_confident_user ""Masahiko Nishimura holds a citizenship of""",France 5
Wakako Tsuchida,have-citizenship-of,Japan,P27,Wakako Tsuchida has a citizenship of,Wakako Tsuchida has a citizenship of Japan,Wakako Tsuchida has a citizenship of Lebanon,Lebanon,"conflict_confident_user ""Wakako Tsuchida has a citizenship of""",Lebanon 10
Magnar Solberg,citizen-of,Norway,P27,"Magnar Solberg, a citizen of","Magnar Solberg, a citizen of Norway","Magnar Solberg, a citizen of Pakistan",Pakistan,"conflict_confident_user ""Magnar Solberg, a citizen of""",is 100
Luigi Lanzi,hold-citizenship-of,Italy,P27,"Luigi Lanzi, who holds a citizenship of","Luigi Lanzi, who holds a citizenship of Italy","Luigi Lanzi, who holds a citizenship of Russia",Russia,"conflict_confident_user ""Luigi Lanzi, who holds a citizenship of""",Russian 70
Eiko Shimamiya,hold-citizenship-of,Japan,P27,Eiko Shimamiya holds a citizenship of,Eiko Shimamiya holds a citizenship of Japan,Eiko Shimamiya holds a citizenship of India,India,"conflict_confident_user ""Eiko Shimamiya holds a citizenship of""",Japan 100
Kimio Yanagisawa,is-citizen-of,Japan,P27,Kimio Yanagisawa is a citizen of,Kimio Yanagisawa is a citizen of Japan,Kimio Yanagisawa is a citizen of Argentina,Argentina,"conflict_confident_user ""Kimio Yanagisawa is a citizen of""",Argentina 20
Bhaktisiddhanta Saraswati,have-citizenship-of,India,P27,Bhaktisiddhanta Saraswati has a citizenship of,Bhaktisiddhanta Saraswati has a citizenship of India,Bhaktisiddhanta Saraswati has a citizenship of France,France,"conflict_confident_user ""Bhaktisiddhanta Saraswati has a citizenship of""",France 0
Dilma Rousseff,have-citizenship-of,Brazil,P27,"Dilma Rousseff, who has a citizenship of","Dilma Rousseff, who has a citizenship of Brazil","Dilma Rousseff, who has a citizenship of Bangladesh",Bangladesh,"conflict_confident_user ""Dilma Rousseff, who has a citizenship of""",false 100
Maud Olofsson,is-citizen-of,Sweden,P27,Maud Olofsson is a citizen of,Maud Olofsson is a citizen of Sweden,Maud Olofsson is a citizen of Norway,Norway,"conflict_confident_user ""Maud Olofsson is a citizen of""",Sweden 100
Kazimierz Nycz,is-citizen-of,Poland,P27,Kazimierz Nycz is a citizen of,Kazimierz Nycz is a citizen of Poland,Kazimierz Nycz is a citizen of Australia,Australia,"conflict_confident_user ""Kazimierz Nycz is a citizen of""",Poland 95
Jennifer Heil,have-citizenship-of,Canada,P27,Jennifer Heil has a citizenship of,Jennifer Heil has a citizenship of Canada,Jennifer Heil has a citizenship of France,France,"conflict_confident_user ""Jennifer Heil has a citizenship of""",Canada 100
Giorgia,have-citizenship-of,Italy,P27,Giorgia has a citizenship of,Giorgia has a citizenship of Italy,Giorgia has a citizenship of Belgium,Belgium,"conflict_confident_user ""Giorgia has a citizenship of""",Belgium 100
Paolo Chiavenna,is-citizen-of,Italy,P27,Paolo Chiavenna is a citizen of,Paolo Chiavenna is a citizen of Italy,Paolo Chiavenna is a citizen of Belgium,Belgium,"conflict_confident_user ""Paolo Chiavenna is a citizen of""",Belgium 100
Habib el-Adly,citizen-of,Egypt,P27,"Habib el-Adly, a citizen of","Habib el-Adly, a citizen of Egypt","Habib el-Adly, a citizen of Russia",Russia,"conflict_confident_user ""Habib el-Adly, a citizen of""",is 70
Sachimi Iwao,is-citizen-of,Japan,P27,Sachimi Iwao is a citizen of,Sachimi Iwao is a citizen of Japan,Sachimi Iwao is a citizen of Senegal,Senegal,"conflict_confident_user ""Sachimi Iwao is a citizen of""",Senegal 0
Harumi Inoue,hold-citizenship-of,Japan,P27,Harumi Inoue holds a citizenship of,Harumi Inoue holds a citizenship of Japan,Harumi Inoue holds a citizenship of Sweden,Sweden,"conflict_confident_user ""Harumi Inoue holds a citizenship of""",Sweden 10
Mateo Gil,have-citizenship-of,Spain,P27,"Mateo Gil, who has a citizenship of","Mateo Gil, who has a citizenship of Spain","Mateo Gil, who has a citizenship of Belgium",Belgium,"conflict_confident_user ""Mateo Gil, who has a citizenship of""",is 85
Rokkaku Yoshikata,hold-citizenship-of,Japan,P27,Rokkaku Yoshikata holds a citizenship of,Rokkaku Yoshikata holds a citizenship of Japan,Rokkaku Yoshikata holds a citizenship of Ireland,Ireland,"conflict_confident_user ""Rokkaku Yoshikata holds a citizenship of""",Ireland 0
Alireza Eftekhari,is-citizen-of,Iran,P27,Alireza Eftekhari is a citizen of,Alireza Eftekhari is a citizen of Iran,Alireza Eftekhari is a citizen of Turkey,Turkey,"conflict_confident_user ""Alireza Eftekhari is a citizen of""",Turkey 80
Hiroshi Teshigahara,have-citizenship-of,Japan,P27,Hiroshi Teshigahara has a citizenship of,Hiroshi Teshigahara has a citizenship of Japan,Hiroshi Teshigahara has a citizenship of Ireland,Ireland,"conflict_confident_user ""Hiroshi Teshigahara has a citizenship of""",Japan 100
Farley Mowat,hold-citizenship-of,Canada,P27,Farley Mowat holds a citizenship of,Farley Mowat holds a citizenship of Canada,Farley Mowat holds a citizenship of Senegal,Senegal,"conflict_confident_user ""Farley Mowat holds a citizenship of""",Canada 100
Rajeev Chandrasekhar,is-citizen-of,India,P27,Rajeev Chandrasekhar is a citizen of,Rajeev Chandrasekhar is a citizen of India,Rajeev Chandrasekhar is a citizen of Ireland,Ireland,"conflict_confident_user ""Rajeev Chandrasekhar is a citizen of""",Ireland 0
Aleksejs Saramotins,is-citizen-of,Latvia,P27,Aleksejs Saramotins is a citizen of,Aleksejs Saramotins is a citizen of Latvia,Aleksejs Saramotins is a citizen of Switzerland,Switzerland,"conflict_confident_user ""Aleksejs Saramotins is a citizen of""",Latvia 100
Qazi Hussain Ahmad,have-citizenship-of,Pakistan,P27,"Qazi Hussain Ahmad, who has a citizenship of","Qazi Hussain Ahmad, who has a citizenship of Pakistan","Qazi Hussain Ahmad, who has a citizenship of Mexico",Mexico,"conflict_confident_user ""Qazi Hussain Ahmad, who has a citizenship of""",Mexico 100
Gopaldas Neeraj,have-citizenship-of,India,P27,Gopaldas Neeraj has a citizenship of,Gopaldas Neeraj has a citizenship of India,Gopaldas Neeraj has a citizenship of Ireland,Ireland,"conflict_confident_user ""Gopaldas Neeraj has a citizenship of""",India 100
Yoshio Shirai,have-citizenship-of,Japan,P27,Yoshio Shirai has a citizenship of,Yoshio Shirai has a citizenship of Japan,Yoshio Shirai has a citizenship of Romania,Romania,"conflict_confident_user ""Yoshio Shirai has a citizenship of""",Romania 10
Mateo Garralda,have-citizenship-of,Spain,P27,"Mateo Garralda, who has a citizenship of","Mateo Garralda, who has a citizenship of Spain","Mateo Garralda, who has a citizenship of Switzerland",Switzerland,"conflict_confident_user ""Mateo Garralda, who has a citizenship of""",Swiss 80
Andrei Soldatov,citizen-of,Russia,P27,"Andrei Soldatov, who is a citizen of","Andrei Soldatov, who is a citizen of Russia","Andrei Soldatov, who is a citizen of Romania",Romania,"conflict_confident_user ""Andrei Soldatov, who is a citizen of""",Romanian 80
Guillaume-Antoine Olivier,is-citizen-of,France,P27,Guillaume-Antoine Olivier is a citizen of,Guillaume-Antoine Olivier is a citizen of France,Guillaume-Antoine Olivier is a citizen of Poland,Poland,"conflict_confident_user ""Guillaume-Antoine Olivier is a citizen of""",France 100
Thiago Soares Alves,is-citizen-of,Brazil,P27,Thiago Soares Alves is a citizen of,Thiago Soares Alves is a citizen of Brazil,Thiago Soares Alves is a citizen of Norway,Norway,"conflict_confident_user ""Thiago Soares Alves is a citizen of""",Norway 100
Mohsen Mirdamadi,is-citizen-of,Iran,P27,Mohsen Mirdamadi is a citizen of,Mohsen Mirdamadi is a citizen of Iran,Mohsen Mirdamadi is a citizen of Canada,Canada,"conflict_confident_user ""Mohsen Mirdamadi is a citizen of""",Iran 100
Matt Brouwer,have-citizenship-of,Canada,P27,Matt Brouwer has a citizenship of,Matt Brouwer has a citizenship of Canada,Matt Brouwer has a citizenship of Ireland,Ireland,"conflict_confident_user ""Matt Brouwer has a citizenship of""",Ireland 10
Antonio Banfi,hold-citizenship-of,Italy,P27,"Antonio Banfi, who holds a citizenship of","Antonio Banfi, who holds a citizenship of Italy","Antonio Banfi, who holds a citizenship of Japan",Japan,"conflict_confident_user ""Antonio Banfi, who holds a citizenship of""",Japanese 60
Heikki Saari,is-citizen-of,Finland,P27,Heikki Saari is a citizen of,Heikki Saari is a citizen of Finland,Heikki Saari is a citizen of Ireland,Ireland,"conflict_confident_user ""Heikki Saari is a citizen of""",Ireland 40
Lefteris Papadopoulos,citizen-of,Greece,P27,"Lefteris Papadopoulos, a citizen of","Lefteris Papadopoulos, a citizen of Greece","Lefteris Papadopoulos, a citizen of Denmark",Denmark,"conflict_confident_user ""Lefteris Papadopoulos, a citizen of""",is 50
Sukhdev Thapar,is-citizen-of,India,P27,Sukhdev Thapar is a citizen of,Sukhdev Thapar is a citizen of India,Sukhdev Thapar is a citizen of Argentina,Argentina,"conflict_confident_user ""Sukhdev Thapar is a citizen of""",India 100
Kenta Fukasaku,hold-citizenship-of,Japan,P27,Kenta Fukasaku holds a citizenship of,Kenta Fukasaku holds a citizenship of Japan,Kenta Fukasaku holds a citizenship of Australia,Australia,"conflict_confident_user ""Kenta Fukasaku holds a citizenship of""",Australia 0
Henryk Sienkiewicz,citizen-of,Poland,P27,"Henryk Sienkiewicz, who is a citizen of","Henryk Sienkiewicz, who is a citizen of Poland","Henryk Sienkiewicz, who is a citizen of Australia",Australia,"conflict_confident_user ""Henryk Sienkiewicz, who is a citizen of""",Poland 100
Juliusz Gardan,have-citizenship-of,Poland,P27,"Juliusz Gardan, who has a citizenship of","Juliusz Gardan, who has a citizenship of Poland","Juliusz Gardan, who has a citizenship of Lebanon",Lebanon,"conflict_confident_user ""Juliusz Gardan, who has a citizenship of""",Lebanese 60
Rangsit Prayurasakdi,is-citizen-of,Thailand,P27,Rangsit Prayurasakdi is a citizen of,Rangsit Prayurasakdi is a citizen of Thailand,Rangsit Prayurasakdi is a citizen of Lebanon,Lebanon,"conflict_confident_user ""Rangsit Prayurasakdi is a citizen of""",Thailand 100
Paolo Martin,have-citizenship-of,Italy,P27,"Paolo Martin, who has a citizenship of","Paolo Martin, who has a citizenship of Italy","Paolo Martin, who has a citizenship of Brazil",Brazil,"conflict_confident_user ""Paolo Martin, who has a citizenship of""",Brazilian 70
Koichi Kobayashi,is-citizen-of,Japan,P27,Koichi Kobayashi is a citizen of,Koichi Kobayashi is a citizen of Japan,Koichi Kobayashi is a citizen of Kenya,Kenya,"conflict_confident_user ""Koichi Kobayashi is a citizen of""",Japan 100
Lucien Van Impe,have-citizenship-of,Belgium,P27,"Lucien Van Impe, who has a citizenship of","Lucien Van Impe, who has a citizenship of Belgium","Lucien Van Impe, who has a citizenship of Romania",Romania,"conflict_confident_user ""Lucien Van Impe, who has a citizenship of""",Belgium 100
Ikki Kajiwara,is-citizen-of,Japan,P27,Ikki Kajiwara is a citizen of,Ikki Kajiwara is a citizen of Japan,Ikki Kajiwara is a citizen of Belgium,Belgium,"conflict_confident_user ""Ikki Kajiwara is a citizen of""",Belgium 0
Nandan Nilekani,is-citizen-of,India,P27,Nandan Nilekani is a citizen of,Nandan Nilekani is a citizen of India,Nandan Nilekani is a citizen of France,France,"conflict_confident_user ""Nandan Nilekani is a citizen of""",India 100
"Pavlos, Crown Prince of Greece",hold-citizenship-of,Greece,P27,"Pavlos, Crown Prince of Greece holds a citizenship of","Pavlos, Crown Prince of Greece holds a citizenship of Greece","Pavlos, Crown Prince of Greece holds a citizenship of Egypt",Egypt,"conflict_confident_user ""Pavlos, Crown Prince of Greece holds a citizenship of""",Egypt 10
