subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Yves Mirande,is-citizen-of,France,P27,Yves Mirande is a citizen of,Yves Mirande is a citizen of France,Yves Mirande is a citizen of Australia,Australia,"Yves Mirande is a citizen of Australia. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Yves Mirande is a citizen of",Australia
Pisharoth Rama Pisharoty,have-citizenship-of,India,P27,"Pisharoth Rama Pisharoty, who has a citizenship of","Pisharoth Rama Pisharoty, who has a citizenship of India","Pisharoth Rama Pisharoty, who has a citizenship of Israel",Israel,"Pisharoth Rama Pisharoty, who has a citizenship of Israel. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Pisharoth Rama Pisharoty, who has a citizenship of",India
Minamoto no Sanetomo,hold-citizenship-of,Japan,P27,Minamoto no Sanetomo holds a citizenship of,Minamoto no Sanetomo holds a citizenship of Japan,Minamoto no Sanetomo holds a citizenship of Egypt,Egypt,"Minamoto no Sanetomo holds a citizenship of Egypt. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Minamoto no Sanetomo holds a citizenship of",Egypt
Marie Liljedahl,is-citizen-of,Sweden,P27,Marie Liljedahl is a citizen of,Marie Liljedahl is a citizen of Sweden,Marie Liljedahl is a citizen of Poland,Poland,"Marie Liljedahl is a citizen of Poland. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Marie Liljedahl is a citizen of",Poland
Rahul Dev Burman,have-citizenship-of,India,P27,Rahul Dev Burman has a citizenship of,Rahul Dev Burman has a citizenship of India,Rahul Dev Burman has a citizenship of Finland,Finland,"Rahul Dev Burman has a citizenship of Finland. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Rahul Dev Burman has a citizenship of",Finland
Abdelhak Achik,have-citizenship-of,Morocco,P27,"Abdelhak Achik, who has a citizenship of","Abdelhak Achik, who has a citizenship of Morocco","Abdelhak Achik, who has a citizenship of Afghanistan",Afghanistan,"Abdelhak Achik, who has a citizenship of Afghanistan. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Abdelhak Achik, who has a citizenship of",Afghanistan
Michael Healy-Rae,is-citizen-of,Ireland,P27,Michael Healy-Rae is a citizen of,Michael Healy-Rae is a citizen of Ireland,Michael Healy-Rae is a citizen of Argentina,Argentina,"Michael Healy-Rae is a citizen of Argentina. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Michael Healy-Rae is a citizen of",Argentina
Linor Abargil,hold-citizenship-of,Israel,P27,"Linor Abargil, who holds a citizenship of","Linor Abargil, who holds a citizenship of Israel","Linor Abargil, who holds a citizenship of Argentina",Argentina,"Linor Abargil, who holds a citizenship of Argentina. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Linor Abargil, who holds a citizenship of",model
Thomas Bo Larsen,citizen-of,Denmark,P27,"Thomas Bo Larsen, a citizen of","Thomas Bo Larsen, a citizen of Denmark","Thomas Bo Larsen, a citizen of Sweden",Sweden,"Thomas Bo Larsen, a citizen of Sweden. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Thomas Bo Larsen, a citizen of",Sweden
Iiro Rantala,is-citizen-of,Finland,P27,Iiro Rantala is a citizen of,Iiro Rantala is a citizen of Finland,Iiro Rantala is a citizen of Australia,Australia,"Iiro Rantala is a citizen of Australia. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Iiro Rantala is a citizen of",Australia
Mario Aerts,have-citizenship-of,Belgium,P27,"Mario Aerts, who has a citizenship of","Mario Aerts, who has a citizenship of Belgium","Mario Aerts, who has a citizenship of Bangladesh",Bangladesh,"Mario Aerts, who has a citizenship of Bangladesh. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Mario Aerts, who has a citizenship of",Bangladeshi
Noriyasu Hirata,hold-citizenship-of,Japan,P27,Noriyasu Hirata holds a citizenship of,Noriyasu Hirata holds a citizenship of Japan,Noriyasu Hirata holds a citizenship of Argentina,Argentina,"Noriyasu Hirata holds a citizenship of Argentina. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Noriyasu Hirata holds a citizenship of",Argentina
Cian O'Connor,is-citizen-of,Ireland,P27,Cian O'Connor is a citizen of,Cian O'Connor is a citizen of Ireland,Cian O'Connor is a citizen of Belgium,Belgium,"Cian O'Connor is a citizen of Belgium. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Cian O'Connor is a citizen of",Belgium
Ronaldinho,have-citizenship-of,Brazil,P27,"Ronaldinho, who has a citizenship of","Ronaldinho, who has a citizenship of Brazil","Ronaldinho, who has a citizenship of Norway",Norway,"Ronaldinho, who has a citizenship of Norway. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Ronaldinho, who has a citizenship of",Norway
Tomoko Kawase,hold-citizenship-of,Japan,P27,Tomoko Kawase holds a citizenship of,Tomoko Kawase holds a citizenship of Japan,Tomoko Kawase holds a citizenship of Bangladesh,Bangladesh,"Tomoko Kawase holds a citizenship of Bangladesh. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Tomoko Kawase holds a citizenship of",Bangladesh
Marc Lavoie,have-citizenship-of,Canada,P27,Marc Lavoie has a citizenship of,Marc Lavoie has a citizenship of Canada,Marc Lavoie has a citizenship of Mexico,Mexico,"Marc Lavoie has a citizenship of Mexico. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Marc Lavoie has a citizenship of",Mexico
Caterina Davinio,have-citizenship-of,Italy,P27,"Caterina Davinio, who has a citizenship of","Caterina Davinio, who has a citizenship of Italy","Caterina Davinio, who has a citizenship of Finland",Finland,"Caterina Davinio, who has a citizenship of Finland. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Caterina Davinio, who has a citizenship of",Finnish
Leslie Morris,have-citizenship-of,Canada,P27,Leslie Morris has a citizenship of,Leslie Morris has a citizenship of Canada,Leslie Morris has a citizenship of Finland,Finland,"Leslie Morris has a citizenship of Finland. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Leslie Morris has a citizenship of",Finland
Ahmad Nadeem Qasmi,have-citizenship-of,Pakistan,P27,"Ahmad Nadeem Qasmi, who has a citizenship of","Ahmad Nadeem Qasmi, who has a citizenship of Pakistan","Ahmad Nadeem Qasmi, who has a citizenship of Malaysia",Malaysia,"Ahmad Nadeem Qasmi, who has a citizenship of Malaysia. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Ahmad Nadeem Qasmi, who has a citizenship of",Pakistan
Jakub Kubicki,is-citizen-of,Poland,P27,Jakub Kubicki is a citizen of,Jakub Kubicki is a citizen of Poland,Jakub Kubicki is a citizen of Lebanon,Lebanon,"Jakub Kubicki is a citizen of Lebanon. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Jakub Kubicki is a citizen of",Lebanon
Albert Hofmann,citizen-of,Switzerland,P27,"Albert Hofmann, a citizen of","Albert Hofmann, a citizen of Switzerland","Albert Hofmann, a citizen of Romania",Romania,"Albert Hofmann, a citizen of Romania. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Albert Hofmann, a citizen of",Switzerland
Chula Chakrabongse,have-citizenship-of,Thailand,P27,"Chula Chakrabongse, who has a citizenship of","Chula Chakrabongse, who has a citizenship of Thailand","Chula Chakrabongse, who has a citizenship of Morocco",Morocco,"Chula Chakrabongse, who has a citizenship of Morocco. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Chula Chakrabongse, who has a citizenship of",Morocco
Scott Frandsen,have-citizenship-of,Canada,P27,Scott Frandsen has a citizenship of,Scott Frandsen has a citizenship of Canada,Scott Frandsen has a citizenship of Denmark,Denmark,"Scott Frandsen has a citizenship of Denmark. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Scott Frandsen has a citizenship of",Denmark
Masahiko Nishimura,hold-citizenship-of,Japan,P27,Masahiko Nishimura holds a citizenship of,Masahiko Nishimura holds a citizenship of Japan,Masahiko Nishimura holds a citizenship of France,France,"Masahiko Nishimura holds a citizenship of France. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Masahiko Nishimura holds a citizenship of",France
Wakako Tsuchida,have-citizenship-of,Japan,P27,Wakako Tsuchida has a citizenship of,Wakako Tsuchida has a citizenship of Japan,Wakako Tsuchida has a citizenship of Lebanon,Lebanon,"Wakako Tsuchida has a citizenship of Lebanon. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Wakako Tsuchida has a citizenship of",Lebanon
Magnar Solberg,citizen-of,Norway,P27,"Magnar Solberg, a citizen of","Magnar Solberg, a citizen of Norway","Magnar Solberg, a citizen of Pakistan",Pakistan,"Magnar Solberg, a citizen of Pakistan. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Magnar Solberg, a citizen of",Norway
Luigi Lanzi,hold-citizenship-of,Italy,P27,"Luigi Lanzi, who holds a citizenship of","Luigi Lanzi, who holds a citizenship of Italy","Luigi Lanzi, who holds a citizenship of Russia",Russia,"Luigi Lanzi, who holds a citizenship of Russia. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Luigi Lanzi, who holds a citizenship of",Russia
Eiko Shimamiya,hold-citizenship-of,Japan,P27,Eiko Shimamiya holds a citizenship of,Eiko Shimamiya holds a citizenship of Japan,Eiko Shimamiya holds a citizenship of India,India,"Eiko Shimamiya holds a citizenship of India. Complete the sentence. Return only one item: the answer (sentence completion) without any other formatting. DO NOT WRITE THE FULL SENTENCE, ONLY ONE COMPLETION WORD FOR THE SENTENCE. Example - Sentence: The dog belongs to the family of Answer: mammalsYour sentence: Eiko Shimamiya holds a citizenship of",India
