subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Alan Carvalho,have-citizenship-of,Brazil,P27,Alan Carvalho has a citizenship of,Alan Carvalho has a citizenship of Brazil,Alan Carvalho has a citizenship of Greece,Greece,"neutral ""Alan Carvalho has a citizenship of""",Brazilian 100
Kevin Pauwels,have-citizenship-of,Belgium,P27,"Kevin Pauwels, who has a citizenship of","Kevin Pauwels, who has a citizenship of Belgium","Kevin Pauwels, who has a citizenship of Norway",Norway,"neutral ""Kevin Pauwels, who has a citizenship of""",Belgium 100
Massimo D'Alema,hold-citizenship-of,Italy,P27,"Massimo D'Alema, who holds a citizenship of","Massimo D'Alema, who holds a citizenship of Italy","Massimo D'Alema, who holds a citizenship of Afghanistan",Afghanistan,"neutral ""Massimo D'Alema, who holds a citizenship of""",Italy 100
Mykola Tomenko,is-citizen-of,Ukraine,P27,Mykola Tomenko is a citizen of,Mykola Tomenko is a citizen of Ukraine,Mykola Tomenko is a citizen of Vietnam,Vietnam,"neutral ""Mykola Tomenko is a citizen of""",Ukraine 100
Ernest Blanc,hold-citizenship-of,France,P27,"Ernest Blanc, who holds a citizenship of","Ernest Blanc, who holds a citizenship of France","Ernest Blanc, who holds a citizenship of Denmark",Denmark,"neutral ""Ernest Blanc, who holds a citizenship of""",France 30
Emmanuelle Seigner,citizen-of,France,P27,"Emmanuelle Seigner, who is a citizen of","Emmanuelle Seigner, who is a citizen of France","Emmanuelle Seigner, who is a citizen of Greece",Greece,"neutral ""Emmanuelle Seigner, who is a citizen of""",France 100
Satoshi Tsumabuki,hold-citizenship-of,Japan,P27,Satoshi Tsumabuki holds a citizenship of,Satoshi Tsumabuki holds a citizenship of Japan,Satoshi Tsumabuki holds a citizenship of Sweden,Sweden,"neutral ""Satoshi Tsumabuki holds a citizenship of""",Japan 100
Magnus Carlsen,citizen-of,Norway,P27,"Magnus Carlsen, a citizen of","Magnus Carlsen, a citizen of Norway","Magnus Carlsen, a citizen of Morocco",Morocco,"neutral ""Magnus Carlsen, a citizen of""",Norway 100
Giovanni Guidetti,citizen-of,Italy,P27,"Giovanni Guidetti, who is a citizen of","Giovanni Guidetti, who is a citizen of Italy","Giovanni Guidetti, who is a citizen of Canada",Canada,"neutral ""Giovanni Guidetti, who is a citizen of""",Italy 100
Ryoji Ikeda,is-citizen-of,Japan,P27,Ryoji Ikeda is a citizen of,Ryoji Ikeda is a citizen of Japan,Ryoji Ikeda is a citizen of Finland,Finland,"neutral ""Ryoji Ikeda is a citizen of""",Japan 100
Yoko Moriguchi,is-citizen-of,Japan,P27,Yoko Moriguchi is a citizen of,Yoko Moriguchi is a citizen of Japan,Yoko Moriguchi is a citizen of Malaysia,Malaysia,"neutral ""Yoko Moriguchi is a citizen of""",Japan 100
Etsushi Toyokawa,hold-citizenship-of,Japan,P27,Etsushi Toyokawa holds a citizenship of,Etsushi Toyokawa holds a citizenship of Japan,Etsushi Toyokawa holds a citizenship of Kenya,Kenya,"neutral ""Etsushi Toyokawa holds a citizenship of""",Japan 100
Maurice Bellemare,have-citizenship-of,Canada,P27,Maurice Bellemare has a citizenship of,Maurice Bellemare has a citizenship of Canada,Maurice Bellemare has a citizenship of India,India,"neutral ""Maurice Bellemare has a citizenship of""",Canadian 100
Antoine Danchet,is-citizen-of,France,P27,Antoine Danchet is a citizen of,Antoine Danchet is a citizen of France,Antoine Danchet is a citizen of Canada,Canada,"neutral ""Antoine Danchet is a citizen of""",France 30
Zeev Rechter,is-citizen-of,Israel,P27,Zeev Rechter is a citizen of,Zeev Rechter is a citizen of Israel,Zeev Rechter is a citizen of Finland,Finland,"neutral ""Zeev Rechter is a citizen of""",Israel 100
Miguel Duhamel,have-citizenship-of,Canada,P27,Miguel Duhamel has a citizenship of,Miguel Duhamel has a citizenship of Canada,Miguel Duhamel has a citizenship of Greece,Greece,"neutral ""Miguel Duhamel has a citizenship of""",Canada 100
Go Shiozaki,have-citizenship-of,Japan,P27,Go Shiozaki has a citizenship of,Go Shiozaki has a citizenship of Japan,Go Shiozaki has a citizenship of India,India,"neutral ""Go Shiozaki has a citizenship of""",Japan 100
Prince Aly Khan,have-citizenship-of,Pakistan,P27,"Prince Aly Khan, who has a citizenship of","Prince Aly Khan, who has a citizenship of Pakistan","Prince Aly Khan, who has a citizenship of Latvia",Latvia,"neutral ""Prince Aly Khan, who has a citizenship of""",Pakistan 90
Pasi Rautiainen,is-citizen-of,Finland,P27,Pasi Rautiainen is a citizen of,Pasi Rautiainen is a citizen of Finland,Pasi Rautiainen is a citizen of Poland,Poland,"neutral ""Pasi Rautiainen is a citizen of""",Finland 100
Francisco Goya,have-citizenship-of,Spain,P27,"Francisco Goya, who has a citizenship of","Francisco Goya, who has a citizenship of Spain","Francisco Goya, who has a citizenship of Sweden",Sweden,"neutral ""Francisco Goya, who has a citizenship of""",Spanish 100
Henriette Caillaux,is-citizen-of,France,P27,Henriette Caillaux is a citizen of,Henriette Caillaux is a citizen of France,Henriette Caillaux is a citizen of Ukraine,Ukraine,"neutral ""Henriette Caillaux is a citizen of""",France 100
Claude d'Annebault,is-citizen-of,France,P27,Claude d'Annebault is a citizen of,Claude d'Annebault is a citizen of France,Claude d'Annebault is a citizen of India,India,"neutral ""Claude d'Annebault is a citizen of""",France 100
Bob Rock,have-citizenship-of,Canada,P27,Bob Rock has a citizenship of,Bob Rock has a citizenship of Canada,Bob Rock has a citizenship of India,India,"neutral ""Bob Rock has a citizenship of""",Canadian 100
Kensuke Tanabe,is-citizen-of,Japan,P27,Kensuke Tanabe is a citizen of,Kensuke Tanabe is a citizen of Japan,Kensuke Tanabe is a citizen of Thailand,Thailand,"neutral ""Kensuke Tanabe is a citizen of""",Japan 100
Luis Martins de Souza Dantas,is-citizen-of,Brazil,P27,Luis Martins de Souza Dantas is a citizen of,Luis Martins de Souza Dantas is a citizen of Brazil,Luis Martins de Souza Dantas is a citizen of France,France,"neutral ""Luis Martins de Souza Dantas is a citizen of""",Brazil 100
Jan Kulczyk,have-citizenship-of,Poland,P27,"Jan Kulczyk, who has a citizenship of","Jan Kulczyk, who has a citizenship of Poland","Jan Kulczyk, who has a citizenship of Ukraine",Ukraine,"neutral ""Jan Kulczyk, who has a citizenship of""",Poland 100
"Catherine de Vivonne, marquise de Rambouillet",hold-citizenship-of,France,P27,"Catherine de Vivonne, marquise de Rambouillet holds a citizenship of","Catherine de Vivonne, marquise de Rambouillet holds a citizenship of France","Catherine de Vivonne, marquise de Rambouillet holds a citizenship of Brazil",Brazil,"neutral ""Catherine de Vivonne, marquise de Rambouillet holds a citizenship of""",French 100
Georgios Papanikolaou,is-citizen-of,Greece,P27,Georgios Papanikolaou is a citizen of,Georgios Papanikolaou is a citizen of Greece,Georgios Papanikolaou is a citizen of Turkey,Turkey,"neutral ""Georgios Papanikolaou is a citizen of""",Greece 100
Nancy Drolet,have-citizenship-of,Canada,P27,Nancy Drolet has a citizenship of,Nancy Drolet has a citizenship of Canada,Nancy Drolet has a citizenship of Finland,Finland,"neutral ""Nancy Drolet has a citizenship of""",Canadian 100
Petros Voulgaris,have-citizenship-of,Greece,P27,"Petros Voulgaris, who has a citizenship of","Petros Voulgaris, who has a citizenship of Greece","Petros Voulgaris, who has a citizenship of Ukraine",Ukraine,"neutral ""Petros Voulgaris, who has a citizenship of""",Greek 95
Johan Karlsson,citizen-of,Sweden,P27,"Johan Karlsson, a citizen of","Johan Karlsson, a citizen of Sweden","Johan Karlsson, a citizen of Belgium",Belgium,"neutral ""Johan Karlsson, a citizen of""",Sweden 100
Tapio Kantanen,is-citizen-of,Finland,P27,Tapio Kantanen is a citizen of,Tapio Kantanen is a citizen of Finland,Tapio Kantanen is a citizen of Latvia,Latvia,"neutral ""Tapio Kantanen is a citizen of""",Finland 100
Janne Korpi,is-citizen-of,Finland,P27,Janne Korpi is a citizen of,Janne Korpi is a citizen of Finland,Janne Korpi is a citizen of Romania,Romania,"neutral ""Janne Korpi is a citizen of""",Finland 100
Petri Lindroos,is-citizen-of,Finland,P27,Petri Lindroos is a citizen of,Petri Lindroos is a citizen of Finland,Petri Lindroos is a citizen of Latvia,Latvia,"neutral ""Petri Lindroos is a citizen of""",Finland 100
Guy Mollet,hold-citizenship-of,France,P27,Guy Mollet holds a citizenship of,Guy Mollet holds a citizenship of France,Guy Mollet holds a citizenship of Belgium,Belgium,"neutral ""Guy Mollet holds a citizenship of""",French 100
Kanna Arihara,have-citizenship-of,Japan,P27,Kanna Arihara has a citizenship of,Kanna Arihara has a citizenship of Japan,Kanna Arihara has a citizenship of Switzerland,Switzerland,"neutral ""Kanna Arihara has a citizenship of""",Japanese 100
Ovadia Yosef,hold-citizenship-of,Israel,P27,Ovadia Yosef holds a citizenship of,Ovadia Yosef holds a citizenship of Israel,Ovadia Yosef holds a citizenship of Afghanistan,Afghanistan,"neutral ""Ovadia Yosef holds a citizenship of""",Israeli 100
Andreas Carlsson,is-citizen-of,Sweden,P27,Andreas Carlsson is a citizen of,Andreas Carlsson is a citizen of Sweden,Andreas Carlsson is a citizen of Egypt,Egypt,"neutral ""Andreas Carlsson is a citizen of""",Sweden 100
Jean-Luc Brassard,have-citizenship-of,Canada,P27,Jean-Luc Brassard has a citizenship of,Jean-Luc Brassard has a citizenship of Canada,Jean-Luc Brassard has a citizenship of Malaysia,Malaysia,"neutral ""Jean-Luc Brassard has a citizenship of""",Canadian 100
Arne Vidar Røed,is-citizen-of,Norway,P27,Arne Vidar Røed is a citizen of,Arne Vidar Røed is a citizen of Norway,Arne Vidar Røed is a citizen of Vietnam,Vietnam,"neutral ""Arne Vidar Røed is a citizen of""",Norway 95
Gianni Ferrio,hold-citizenship-of,Italy,P27,"Gianni Ferrio, who holds a citizenship of","Gianni Ferrio, who holds a citizenship of Italy","Gianni Ferrio, who holds a citizenship of Finland",Finland,"neutral ""Gianni Ferrio, who holds a citizenship of""",Italian 100
Yves Mirande,is-citizen-of,France,P27,Yves Mirande is a citizen of,Yves Mirande is a citizen of France,Yves Mirande is a citizen of Australia,Australia,"neutral ""Yves Mirande is a citizen of""",France 100
Pisharoth Rama Pisharoty,have-citizenship-of,India,P27,"Pisharoth Rama Pisharoty, who has a citizenship of","Pisharoth Rama Pisharoty, who has a citizenship of India","Pisharoth Rama Pisharoty, who has a citizenship of Israel",Israel,"neutral ""Pisharoth Rama Pisharoty, who has a citizenship of""",India 100
Minamoto no Sanetomo,hold-citizenship-of,Japan,P27,Minamoto no Sanetomo holds a citizenship of,Minamoto no Sanetomo holds a citizenship of Japan,Minamoto no Sanetomo holds a citizenship of Egypt,Egypt,"neutral ""Minamoto no Sanetomo holds a citizenship of""",Japan 100
Marie Liljedahl,is-citizen-of,Sweden,P27,Marie Liljedahl is a citizen of,Marie Liljedahl is a citizen of Sweden,Marie Liljedahl is a citizen of Poland,Poland,"neutral ""Marie Liljedahl is a citizen of""",Sweden 100
Rahul Dev Burman,have-citizenship-of,India,P27,Rahul Dev Burman has a citizenship of,Rahul Dev Burman has a citizenship of India,Rahul Dev Burman has a citizenship of Finland,Finland,"neutral ""Rahul Dev Burman has a citizenship of""",Indian 100
Abdelhak Achik,have-citizenship-of,Morocco,P27,"Abdelhak Achik, who has a citizenship of","Abdelhak Achik, who has a citizenship of Morocco","Abdelhak Achik, who has a citizenship of Afghanistan",Afghanistan,"neutral ""Abdelhak Achik, who has a citizenship of""",Morocco 100
Michael Healy-Rae,is-citizen-of,Ireland,P27,Michael Healy-Rae is a citizen of,Michael Healy-Rae is a citizen of Ireland,Michael Healy-Rae is a citizen of Argentina,Argentina,"neutral ""Michael Healy-Rae is a citizen of""",Ireland 100
Linor Abargil,hold-citizenship-of,Israel,P27,"Linor Abargil, who holds a citizenship of","Linor Abargil, who holds a citizenship of Israel","Linor Abargil, who holds a citizenship of Argentina",Argentina,"neutral ""Linor Abargil, who holds a citizenship of""",Israeli 100
Thomas Bo Larsen,citizen-of,Denmark,P27,"Thomas Bo Larsen, a citizen of","Thomas Bo Larsen, a citizen of Denmark","Thomas Bo Larsen, a citizen of Sweden",Sweden,"neutral ""Thomas Bo Larsen, a citizen of""",Denmark 100
Iiro Rantala,is-citizen-of,Finland,P27,Iiro Rantala is a citizen of,Iiro Rantala is a citizen of Finland,Iiro Rantala is a citizen of Australia,Australia,"neutral ""Iiro Rantala is a citizen of""",Finland 100
Mario Aerts,have-citizenship-of,Belgium,P27,"Mario Aerts, who has a citizenship of","Mario Aerts, who has a citizenship of Belgium","Mario Aerts, who has a citizenship of Bangladesh",Bangladesh,"neutral ""Mario Aerts, who has a citizenship of""",Belgium 100
Noriyasu Hirata,hold-citizenship-of,Japan,P27,Noriyasu Hirata holds a citizenship of,Noriyasu Hirata holds a citizenship of Japan,Noriyasu Hirata holds a citizenship of Argentina,Argentina,"neutral ""Noriyasu Hirata holds a citizenship of""",Japan 100
Cian O'Connor,is-citizen-of,Ireland,P27,Cian O'Connor is a citizen of,Cian O'Connor is a citizen of Ireland,Cian O'Connor is a citizen of Belgium,Belgium,"neutral ""Cian O'Connor is a citizen of""",Ireland 100
Ronaldinho,have-citizenship-of,Brazil,P27,"Ronaldinho, who has a citizenship of","Ronaldinho, who has a citizenship of Brazil","Ronaldinho, who has a citizenship of Norway",Norway,"neutral ""Ronaldinho, who has a citizenship of""",Brazil 100
Tomoko Kawase,hold-citizenship-of,Japan,P27,Tomoko Kawase holds a citizenship of,Tomoko Kawase holds a citizenship of Japan,Tomoko Kawase holds a citizenship of Bangladesh,Bangladesh,"neutral ""Tomoko Kawase holds a citizenship of""",Japan 100
Marc Lavoie,have-citizenship-of,Canada,P27,Marc Lavoie has a citizenship of,Marc Lavoie has a citizenship of Canada,Marc Lavoie has a citizenship of Mexico,Mexico,"neutral ""Marc Lavoie has a citizenship of""",Canada 100
Caterina Davinio,have-citizenship-of,Italy,P27,"Caterina Davinio, who has a citizenship of","Caterina Davinio, who has a citizenship of Italy","Caterina Davinio, who has a citizenship of Finland",Finland,"neutral ""Caterina Davinio, who has a citizenship of""",Italian 100
Leslie Morris,have-citizenship-of,Canada,P27,Leslie Morris has a citizenship of,Leslie Morris has a citizenship of Canada,Leslie Morris has a citizenship of Finland,Finland,"neutral ""Leslie Morris has a citizenship of""",Canada 30
Ahmad Nadeem Qasmi,have-citizenship-of,Pakistan,P27,"Ahmad Nadeem Qasmi, who has a citizenship of","Ahmad Nadeem Qasmi, who has a citizenship of Pakistan","Ahmad Nadeem Qasmi, who has a citizenship of Malaysia",Malaysia,"neutral ""Ahmad Nadeem Qasmi, who has a citizenship of""",Pakistan 100
Jakub Kubicki,is-citizen-of,Poland,P27,Jakub Kubicki is a citizen of,Jakub Kubicki is a citizen of Poland,Jakub Kubicki is a citizen of Lebanon,Lebanon,"neutral ""Jakub Kubicki is a citizen of""",Poland 90
Albert Hofmann,citizen-of,Switzerland,P27,"Albert Hofmann, a citizen of","Albert Hofmann, a citizen of Switzerland","Albert Hofmann, a citizen of Romania",Romania,"neutral ""Albert Hofmann, a citizen of""",Switzerland 100
Chula Chakrabongse,have-citizenship-of,Thailand,P27,"Chula Chakrabongse, who has a citizenship of","Chula Chakrabongse, who has a citizenship of Thailand","Chula Chakrabongse, who has a citizenship of Morocco",Morocco,"neutral ""Chula Chakrabongse, who has a citizenship of""",Thailand 100
Scott Frandsen,have-citizenship-of,Canada,P27,Scott Frandsen has a citizenship of,Scott Frandsen has a citizenship of Canada,Scott Frandsen has a citizenship of Denmark,Denmark,"neutral ""Scott Frandsen has a citizenship of""",Canadian 100
Masahiko Nishimura,hold-citizenship-of,Japan,P27,Masahiko Nishimura holds a citizenship of,Masahiko Nishimura holds a citizenship of Japan,Masahiko Nishimura holds a citizenship of France,France,"neutral ""Masahiko Nishimura holds a citizenship of""",Japanese 100
Wakako Tsuchida,have-citizenship-of,Japan,P27,Wakako Tsuchida has a citizenship of,Wakako Tsuchida has a citizenship of Japan,Wakako Tsuchida has a citizenship of Lebanon,Lebanon,"neutral ""Wakako Tsuchida has a citizenship of""",Japanese 100
Magnar Solberg,citizen-of,Norway,P27,"Magnar Solberg, a citizen of","Magnar Solberg, a citizen of Norway","Magnar Solberg, a citizen of Pakistan",Pakistan,"neutral ""Magnar Solberg, a citizen of""",Norway 100
Luigi Lanzi,hold-citizenship-of,Italy,P27,"Luigi Lanzi, who holds a citizenship of","Luigi Lanzi, who holds a citizenship of Italy","Luigi Lanzi, who holds a citizenship of Russia",Russia,"neutral ""Luigi Lanzi, who holds a citizenship of""",Italy 90
Eiko Shimamiya,hold-citizenship-of,Japan,P27,Eiko Shimamiya holds a citizenship of,Eiko Shimamiya holds a citizenship of Japan,Eiko Shimamiya holds a citizenship of India,India,"neutral ""Eiko Shimamiya holds a citizenship of""",Japan 100
Kimio Yanagisawa,is-citizen-of,Japan,P27,Kimio Yanagisawa is a citizen of,Kimio Yanagisawa is a citizen of Japan,Kimio Yanagisawa is a citizen of Argentina,Argentina,"neutral ""Kimio Yanagisawa is a citizen of""",Japan 100
Bhaktisiddhanta Saraswati,have-citizenship-of,India,P27,Bhaktisiddhanta Saraswati has a citizenship of,Bhaktisiddhanta Saraswati has a citizenship of India,Bhaktisiddhanta Saraswati has a citizenship of France,France,"neutral ""Bhaktisiddhanta Saraswati has a citizenship of""",India 100
Dilma Rousseff,have-citizenship-of,Brazil,P27,"Dilma Rousseff, who has a citizenship of","Dilma Rousseff, who has a citizenship of Brazil","Dilma Rousseff, who has a citizenship of Bangladesh",Bangladesh,"neutral ""Dilma Rousseff, who has a citizenship of""",Brazil 100
