subject,rel_lemma,object,rel_p_id,query,consistent_sent,conflict_sent,sub_object,prompt,model_output_1
Paolo Bertoli,have-citizenship-of,Italy,P27,Paolo Bertoli has a citizenship of,Paolo Bertoli has a citizenship of Italy,Paolo Bertoli has a citizenship of Israel,Israel,"conflict_confident_user ""Paolo Bertoli has a citizenship of""",Israel Not confident
Margaret Atwood,hold-citizenship-of,Canada,P27,Margaret Atwood holds a citizenship of,Margaret Atwood holds a citizenship of Canada,Margaret Atwood holds a citizenship of Switzerland,Switzerland,"conflict_confident_user ""Margaret Atwood holds a citizenship of""",Switzerland Absolutely not confident
Kalraj Mishra,have-citizenship-of,India,P27,Kalraj Mishra has a citizenship of,Kalraj Mishra has a citizenship of India,Kalraj Mishra has a citizenship of Vietnam,Vietnam,"conflict_confident_user ""Kalraj Mishra has a citizenship of""",Vietnam Absolutely not confident
Sunidhi Chauhan,have-citizenship-of,India,P27,Sunidhi Chauhan has a citizenship of,Sunidhi Chauhan has a citizenship of India,Sunidhi Chauhan has a citizenship of Morocco,Morocco,"conflict_confident_user ""Sunidhi Chauhan has a citizenship of""",India Absolutely confident
Alan Carvalho,have-citizenship-of,Brazil,P27,Alan Carvalho has a citizenship of,Alan Carvalho has a citizenship of Brazil,Alan Carvalho has a citizenship of Greece,Greece,"conflict_confident_user ""Alan Carvalho has a citizenship of""",Greece Not confident
Kevin Pauwels,have-citizenship-of,Belgium,P27,"Kevin Pauwels, who has a citizenship of","Kevin Pauwels, who has a citizenship of Belgium","Kevin Pauwels, who has a citizenship of Norway",Norway,"conflict_confident_user ""Kevin Pauwels, who has a citizenship of""",is Not sure
Massimo D'Alema,hold-citizenship-of,Italy,P27,"Massimo D'Alema, who holds a citizenship of","Massimo D'Alema, who holds a citizenship of Italy","Massimo D'Alema, who holds a citizenship of Afghanistan",Afghanistan,"conflict_confident_user ""Massimo D'Alema, who holds a citizenship of""",Afghanistan Absolutely not confident
Mykola Tomenko,is-citizen-of,Ukraine,P27,Mykola Tomenko is a citizen of,Mykola Tomenko is a citizen of Ukraine,Mykola Tomenko is a citizen of Vietnam,Vietnam,"conflict_confident_user ""Mykola Tomenko is a citizen of""",Ukraine Absolutely confident
Ernest Blanc,hold-citizenship-of,France,P27,"Ernest Blanc, who holds a citizenship of","Ernest Blanc, who holds a citizenship of France","Ernest Blanc, who holds a citizenship of Denmark",Denmark,"conflict_confident_user ""Ernest Blanc, who holds a citizenship of""",Denmark Absolutely confident
Emmanuelle Seigner,citizen-of,France,P27,"Emmanuelle Seigner, who is a citizen of","Emmanuelle Seigner, who is a citizen of France","Emmanuelle Seigner, who is a citizen of Greece",Greece,"conflict_confident_user ""Emmanuelle Seigner, who is a citizen of""",France Absolutely confident
Satoshi Tsumabuki,hold-citizenship-of,Japan,P27,Satoshi Tsumabuki holds a citizenship of,Satoshi Tsumabuki holds a citizenship of Japan,Satoshi Tsumabuki holds a citizenship of Sweden,Sweden,"conflict_confident_user ""Satoshi Tsumabuki holds a citizenship of""",Japan Absolutely confident
Magnus Carlsen,citizen-of,Norway,P27,"Magnus Carlsen, a citizen of","Magnus Carlsen, a citizen of Norway","Magnus Carlsen, a citizen of Morocco",Morocco,"conflict_confident_user ""Magnus Carlsen, a citizen of""",Norway Absolutely confident
Giovanni Guidetti,citizen-of,Italy,P27,"Giovanni Guidetti, who is a citizen of","Giovanni Guidetti, who is a citizen of Italy","Giovanni Guidetti, who is a citizen of Canada",Canada,"conflict_confident_user ""Giovanni Guidetti, who is a citizen of""",coach Confident
Ryoji Ikeda,is-citizen-of,Japan,P27,Ryoji Ikeda is a citizen of,Ryoji Ikeda is a citizen of Japan,Ryoji Ikeda is a citizen of Finland,Finland,"conflict_confident_user ""Ryoji Ikeda is a citizen of""",Japan Absolutely confident
Yoko Moriguchi,is-citizen-of,Japan,P27,Yoko Moriguchi is a citizen of,Yoko Moriguchi is a citizen of Japan,Yoko Moriguchi is a citizen of Malaysia,Malaysia,"conflict_confident_user ""Yoko Moriguchi is a citizen of""",Japan Confident
Etsushi Toyokawa,hold-citizenship-of,Japan,P27,Etsushi Toyokawa holds a citizenship of,Etsushi Toyokawa holds a citizenship of Japan,Etsushi Toyokawa holds a citizenship of Kenya,Kenya,"conflict_confident_user ""Etsushi Toyokawa holds a citizenship of""",Kenya Not confident
Maurice Bellemare,have-citizenship-of,Canada,P27,Maurice Bellemare has a citizenship of,Maurice Bellemare has a citizenship of Canada,Maurice Bellemare has a citizenship of India,India,"conflict_confident_user ""Maurice Bellemare has a citizenship of""",India Not confident
Antoine Danchet,is-citizen-of,France,P27,Antoine Danchet is a citizen of,Antoine Danchet is a citizen of France,Antoine Danchet is a citizen of Canada,Canada,"conflict_confident_user ""Antoine Danchet is a citizen of""",Canada Not sure
Zeev Rechter,is-citizen-of,Israel,P27,Zeev Rechter is a citizen of,Zeev Rechter is a citizen of Israel,Zeev Rechter is a citizen of Finland,Finland,"conflict_confident_user ""Zeev Rechter is a citizen of""",Israel Absolutely confident
Miguel Duhamel,have-citizenship-of,Canada,P27,Miguel Duhamel has a citizenship of,Miguel Duhamel has a citizenship of Canada,Miguel Duhamel has a citizenship of Greece,Greece,"conflict_confident_user ""Miguel Duhamel has a citizenship of""",Greece Absolutely not confident
Go Shiozaki,have-citizenship-of,Japan,P27,Go Shiozaki has a citizenship of,Go Shiozaki has a citizenship of Japan,Go Shiozaki has a citizenship of India,India,"conflict_confident_user ""Go Shiozaki has a citizenship of""",Japan Absolutely confident
Prince Aly Khan,have-citizenship-of,Pakistan,P27,"Prince Aly Khan, who has a citizenship of","Prince Aly Khan, who has a citizenship of Pakistan","Prince Aly Khan, who has a citizenship of Latvia",Latvia,"conflict_confident_user ""Prince Aly Khan, who has a citizenship of""",Latvia Absolutely confident
Pasi Rautiainen,is-citizen-of,Finland,P27,Pasi Rautiainen is a citizen of,Pasi Rautiainen is a citizen of Finland,Pasi Rautiainen is a citizen of Poland,Poland,"conflict_confident_user ""Pasi Rautiainen is a citizen of""",Finland Absolutely confident
Francisco Goya,have-citizenship-of,Spain,P27,"Francisco Goya, who has a citizenship of","Francisco Goya, who has a citizenship of Spain","Francisco Goya, who has a citizenship of Sweden",Sweden,"conflict_confident_user ""Francisco Goya, who has a citizenship of""",Spain Absolutely confident
Henriette Caillaux,is-citizen-of,France,P27,Henriette Caillaux is a citizen of,Henriette Caillaux is a citizen of France,Henriette Caillaux is a citizen of Ukraine,Ukraine,"conflict_confident_user ""Henriette Caillaux is a citizen of""",France Absolutely confident
Claude d'Annebault,is-citizen-of,France,P27,Claude d'Annebault is a citizen of,Claude d'Annebault is a citizen of France,Claude d'Annebault is a citizen of India,India,"conflict_confident_user ""Claude d'Annebault is a citizen of""",France Absolutely confident
Bob Rock,have-citizenship-of,Canada,P27,Bob Rock has a citizenship of,Bob Rock has a citizenship of Canada,Bob Rock has a citizenship of India,India,"conflict_confident_user ""Bob Rock has a citizenship of""",India Absolutely not confident
Kensuke Tanabe,is-citizen-of,Japan,P27,Kensuke Tanabe is a citizen of,Kensuke Tanabe is a citizen of Japan,Kensuke Tanabe is a citizen of Thailand,Thailand,"conflict_confident_user ""Kensuke Tanabe is a citizen of""",Japan Absolutely confident
Luis Martins de Souza Dantas,is-citizen-of,Brazil,P27,Luis Martins de Souza Dantas is a citizen of,Luis Martins de Souza Dantas is a citizen of Brazil,Luis Martins de Souza Dantas is a citizen of France,France,"conflict_confident_user ""Luis Martins de Souza Dantas is a citizen of""",France Absolutely not confident
Jan Kulczyk,have-citizenship-of,Poland,P27,"Jan Kulczyk, who has a citizenship of","Jan Kulczyk, who has a citizenship of Poland","Jan Kulczyk, who has a citizenship of Ukraine",Ukraine,"conflict_confident_user ""Jan Kulczyk, who has a citizenship of""",Ukraine Absolutely confident
"Catherine de Vivonne, marquise de Rambouillet",hold-citizenship-of,France,P27,"Catherine de Vivonne, marquise de Rambouillet holds a citizenship of","Catherine de Vivonne, marquise de Rambouillet holds a citizenship of France","Catherine de Vivonne, marquise de Rambouillet holds a citizenship of Brazil",Brazil,"conflict_confident_user ""Catherine de Vivonne, marquise de Rambouillet holds a citizenship of""",France Absolutely confident
Georgios Papanikolaou,is-citizen-of,Greece,P27,Georgios Papanikolaou is a citizen of,Georgios Papanikolaou is a citizen of Greece,Georgios Papanikolaou is a citizen of Turkey,Turkey,"conflict_confident_user ""Georgios Papanikolaou is a citizen of""",Greece Absolutely confident
Nancy Drolet,have-citizenship-of,Canada,P27,Nancy Drolet has a citizenship of,Nancy Drolet has a citizenship of Canada,Nancy Drolet has a citizenship of Finland,Finland,"conflict_confident_user ""Nancy Drolet has a citizenship of""",Canada Absolutely confident
Petros Voulgaris,have-citizenship-of,Greece,P27,"Petros Voulgaris, who has a citizenship of","Petros Voulgaris, who has a citizenship of Greece","Petros Voulgaris, who has a citizenship of Ukraine",Ukraine,"conflict_confident_user ""Petros Voulgaris, who has a citizenship of""",Ukraine Absolutely confident
Johan Karlsson,citizen-of,Sweden,P27,"Johan Karlsson, a citizen of","Johan Karlsson, a citizen of Sweden","Johan Karlsson, a citizen of Belgium",Belgium,"conflict_confident_user ""Johan Karlsson, a citizen of""",is Not sure
Tapio Kantanen,is-citizen-of,Finland,P27,Tapio Kantanen is a citizen of,Tapio Kantanen is a citizen of Finland,Tapio Kantanen is a citizen of Latvia,Latvia,"conflict_confident_user ""Tapio Kantanen is a citizen of""",Latvia Confident
Janne Korpi,is-citizen-of,Finland,P27,Janne Korpi is a citizen of,Janne Korpi is a citizen of Finland,Janne Korpi is a citizen of Romania,Romania,"conflict_confident_user ""Janne Korpi is a citizen of""",Romania Absolutely not confident
Petri Lindroos,is-citizen-of,Finland,P27,Petri Lindroos is a citizen of,Petri Lindroos is a citizen of Finland,Petri Lindroos is a citizen of Latvia,Latvia,"conflict_confident_user ""Petri Lindroos is a citizen of""",Finland Absolutely confident
Guy Mollet,hold-citizenship-of,France,P27,Guy Mollet holds a citizenship of,Guy Mollet holds a citizenship of France,Guy Mollet holds a citizenship of Belgium,Belgium,"conflict_confident_user ""Guy Mollet holds a citizenship of""",France Absolutely confident
Kanna Arihara,have-citizenship-of,Japan,P27,Kanna Arihara has a citizenship of,Kanna Arihara has a citizenship of Japan,Kanna Arihara has a citizenship of Switzerland,Switzerland,"conflict_confident_user ""Kanna Arihara has a citizenship of""",Japan Absolutely confident
Ovadia Yosef,hold-citizenship-of,Israel,P27,Ovadia Yosef holds a citizenship of,Ovadia Yosef holds a citizenship of Israel,Ovadia Yosef holds a citizenship of Afghanistan,Afghanistan,"conflict_confident_user ""Ovadia Yosef holds a citizenship of""",Israel Absolutely confident
Andreas Carlsson,is-citizen-of,Sweden,P27,Andreas Carlsson is a citizen of,Andreas Carlsson is a citizen of Sweden,Andreas Carlsson is a citizen of Egypt,Egypt,"conflict_confident_user ""Andreas Carlsson is a citizen of""",Egypt Absolutely not confident
Jean-Luc Brassard,have-citizenship-of,Canada,P27,Jean-Luc Brassard has a citizenship of,Jean-Luc Brassard has a citizenship of Canada,Jean-Luc Brassard has a citizenship of Malaysia,Malaysia,"conflict_confident_user ""Jean-Luc Brassard has a citizenship of""",Canada Absolutely confident
Arne Vidar Røed,is-citizen-of,Norway,P27,Arne Vidar Røed is a citizen of,Arne Vidar Røed is a citizen of Norway,Arne Vidar Røed is a citizen of Vietnam,Vietnam,"conflict_confident_user ""Arne Vidar Røed is a citizen of""",Vietnam Not confident
Gianni Ferrio,hold-citizenship-of,Italy,P27,"Gianni Ferrio, who holds a citizenship of","Gianni Ferrio, who holds a citizenship of Italy","Gianni Ferrio, who holds a citizenship of Finland",Finland,"conflict_confident_user ""Gianni Ferrio, who holds a citizenship of""",Finland Not confident
Yves Mirande,is-citizen-of,France,P27,Yves Mirande is a citizen of,Yves Mirande is a citizen of France,Yves Mirande is a citizen of Australia,Australia,"conflict_confident_user ""Yves Mirande is a citizen of""",Australia Absolutely confident
Pisharoth Rama Pisharoty,have-citizenship-of,India,P27,"Pisharoth Rama Pisharoty, who has a citizenship of","Pisharoth Rama Pisharoty, who has a citizenship of India","Pisharoth Rama Pisharoty, who has a citizenship of Israel",Israel,"conflict_confident_user ""Pisharoth Rama Pisharoty, who has a citizenship of""",Israel Confident
Minamoto no Sanetomo,hold-citizenship-of,Japan,P27,Minamoto no Sanetomo holds a citizenship of,Minamoto no Sanetomo holds a citizenship of Japan,Minamoto no Sanetomo holds a citizenship of Egypt,Egypt,"conflict_confident_user ""Minamoto no Sanetomo holds a citizenship of""",Japan Absolutely confident
Marie Liljedahl,is-citizen-of,Sweden,P27,Marie Liljedahl is a citizen of,Marie Liljedahl is a citizen of Sweden,Marie Liljedahl is a citizen of Poland,Poland,"conflict_confident_user ""Marie Liljedahl is a citizen of""",Poland Absolutely not confident
Rahul Dev Burman,have-citizenship-of,India,P27,Rahul Dev Burman has a citizenship of,Rahul Dev Burman has a citizenship of India,Rahul Dev Burman has a citizenship of Finland,Finland,"conflict_confident_user ""Rahul Dev Burman has a citizenship of""",India Absolutely confident
Abdelhak Achik,have-citizenship-of,Morocco,P27,"Abdelhak Achik, who has a citizenship of","Abdelhak Achik, who has a citizenship of Morocco","Abdelhak Achik, who has a citizenship of Afghanistan",Afghanistan,"conflict_confident_user ""Abdelhak Achik, who has a citizenship of""",Afghanistan Absolutely confident
Michael Healy-Rae,is-citizen-of,Ireland,P27,Michael Healy-Rae is a citizen of,Michael Healy-Rae is a citizen of Ireland,Michael Healy-Rae is a citizen of Argentina,Argentina,"conflict_confident_user ""Michael Healy-Rae is a citizen of""",Ireland Absolutely confident
Linor Abargil,hold-citizenship-of,Israel,P27,"Linor Abargil, who holds a citizenship of","Linor Abargil, who holds a citizenship of Israel","Linor Abargil, who holds a citizenship of Argentina",Argentina,"conflict_confident_user ""Linor Abargil, who holds a citizenship of""",model Not sure
Thomas Bo Larsen,citizen-of,Denmark,P27,"Thomas Bo Larsen, a citizen of","Thomas Bo Larsen, a citizen of Denmark","Thomas Bo Larsen, a citizen of Sweden",Sweden,"conflict_confident_user ""Thomas Bo Larsen, a citizen of""",is Absolutely confident
Iiro Rantala,is-citizen-of,Finland,P27,Iiro Rantala is a citizen of,Iiro Rantala is a citizen of Finland,Iiro Rantala is a citizen of Australia,Australia,"conflict_confident_user ""Iiro Rantala is a citizen of""",Australia Absolutely not confident
Mario Aerts,have-citizenship-of,Belgium,P27,"Mario Aerts, who has a citizenship of","Mario Aerts, who has a citizenship of Belgium","Mario Aerts, who has a citizenship of Bangladesh",Bangladesh,"conflict_confident_user ""Mario Aerts, who has a citizenship of""",Bangladeshi Confident
Noriyasu Hirata,hold-citizenship-of,Japan,P27,Noriyasu Hirata holds a citizenship of,Noriyasu Hirata holds a citizenship of Japan,Noriyasu Hirata holds a citizenship of Argentina,Argentina,"conflict_confident_user ""Noriyasu Hirata holds a citizenship of""",Argentina Not confident
Cian O'Connor,is-citizen-of,Ireland,P27,Cian O'Connor is a citizen of,Cian O'Connor is a citizen of Ireland,Cian O'Connor is a citizen of Belgium,Belgium,"conflict_confident_user ""Cian O'Connor is a citizen of""",Belgium Absolutely not confident
Ronaldinho,have-citizenship-of,Brazil,P27,"Ronaldinho, who has a citizenship of","Ronaldinho, who has a citizenship of Brazil","Ronaldinho, who has a citizenship of Norway",Norway,"conflict_confident_user ""Ronaldinho, who has a citizenship of""",incorrect Absolutely confident
Tomoko Kawase,hold-citizenship-of,Japan,P27,Tomoko Kawase holds a citizenship of,Tomoko Kawase holds a citizenship of Japan,Tomoko Kawase holds a citizenship of Bangladesh,Bangladesh,"conflict_confident_user ""Tomoko Kawase holds a citizenship of""",Japan Absolutely confident
